url_length,tiny_url,pref_suf,https_token,iframe,anchor_tag,Favicon,SFH,requestURL,LinksInTags,label
20,1,1,0,1,0.416666667,0,1,0.285714286,0.75,0
53,1,1,1,1,1,0,1,0.714285714,0.117647059,0
130,1,1,1,1,0,1,1,0,0,0
96,1,1,1,1,0.340909091,0,1,0,0.066666667,0
132,1,1,1,1,0,1,1,0,0,1
64,1,1,0,1,0.618421053,1,1,0,0.551724138,0
79,1,1,1,1,0.979310345,0,0,0.705882353,0.551724138,0
73,1,1,1,1,0.995962315,1,0,1,0.611111111,0
55,1,1,1,1,0.848101266,1,0,1,0.5,0
230,1,1,0,1,1,1,0,1,1,1
60,1,1,1,1,1,1,1,0,0,0
43,1,1,1,1,1,0,1,0.714285714,0,0
84,1,0,1,1,0,1,1,0,0,1
52,1,1,0,1,1,1,0,0.833333333,0.166666667,1
33,1,1,0,1,0.3125,1,0,1,0.723404255,0
73,1,1,0,1,0.96,1,0,0.846153846,0.470588235,0
37,1,1,0,1,1,0,0,1,0.833333333,1
25,1,1,1,1,0.98125,0,0,0,0.12,0
24,1,1,1,1,0.939393939,1,1,0.75,0.636363636,0
47,1,1,1,1,0.133333333,0,1,0,0.096153846,0
54,1,1,1,1,0.921348315,0,0,0,0.04,0
62,1,1,1,1,0.967741935,1,0,0.666666667,0.538461538,0
53,1,1,0,1,1,0,0,1,0.5,1
38,1,0,1,1,1,0,0,0,0,1
51,0,1,1,1,0,1,0,0,0,0
98,1,1,1,1,0.754385965,1,1,0,0.245614035,0
53,0,1,1,1,0,1,1,0,0,0
74,1,1,1,1,0.258064516,1,1,0.5,0.78125,0
55,1,1,1,1,0,1,1,0,0,1
44,1,0,0,1,1,1,0,1,0.5,1
39,1,1,0,1,0,1,1,0,0,0
37,1,1,1,1,1,0,1,1,0.214285714,1
47,1,1,1,1,0.945945946,0,1,1,0.741935484,0
43,1,1,1,1,0.736363636,0,1,0,0.043478261,0
66,1,1,1,1,1,0,0,0,0.045454545,1
52,1,0,1,1,1,1,0,0.5,0.897435897,1
119,1,1,0,1,0,1,1,1,1,1
75,1,1,0,1,1,1,0,1,0.428571429,1
52,1,1,1,1,0.625,1,1,0,0.25,0
49,1,1,1,1,0.054054054,1,1,0.6,0.84,0
140,0,1,1,1,1,0,0,0,0,1
44,1,1,1,1,1,1,0,0.5,0.5,1
23,1,1,1,1,1,1,1,1,0.538461538,0
92,1,1,1,1,0.25170068,0,1,0,0.454545455,0
46,1,1,1,1,1,0,0,0.5,0.5,0
32,1,1,1,1,0.098765432,1,1,0.071428571,0.292682927,0
86,1,1,1,1,0.70212766,0,1,0,0.05,0
25,1,1,1,1,0.935779817,0,0,0,0.266666667,0
29,1,1,1,1,0.631578947,0,0,0.05,0.3,0
59,0,0,1,1,1,0,0,1,0.833333333,1
32,1,1,0,1,1,0,1,0,0,0
104,1,1,1,1,0.40952381,0,1,0.714285714,0.75,0
184,1,1,1,1,0,1,0,0,1,1
116,0,1,0,1,0,0,1,0,0.111111111,1
42,1,0,0,1,1,1,1,0,0.5,1
179,1,1,0,1,1,1,0,1,1,1
71,1,1,1,1,0.196850394,1,1,0.785714286,0.84,0
48,1,1,1,1,0.78125,0,0,0,0.173913043,0
39,1,1,1,1,0.947368421,1,0,0.75,0.714285714,0
43,1,1,1,1,1,0,0,1,0.833333333,1
61,1,1,1,1,0.973684211,1,0,0.9,0.166666667,0
64,1,1,1,1,0.929411765,1,1,0.875,0.375,0
46,0,1,1,1,1,1,1,0,0.5,0
51,1,1,1,1,0.982142857,1,0,1,0.75,0
27,1,1,1,1,0,1,1,0,0.583333333,0
48,1,1,0,1,0,1,0,1,1,1
96,0,1,1,1,0.892857143,1,0,0.888888889,0.230769231,0
57,1,1,1,1,1,1,1,1,0.214285714,0
57,1,1,0,1,1,0,1,0,0.142857143,0
82,1,0,1,1,0,1,1,0,0,1
45,1,1,0,1,1,0,0,0,0,1
42,1,1,1,1,0,1,1,0,0,1
55,1,1,1,1,0.372881356,1,0,0,0.269230769,0
21,1,1,1,1,0.5,1,1,1,0.888888889,0
252,1,1,0,1,1,1,1,0,0,1
75,1,1,1,1,1,1,1,0,0.136363636,0
63,1,1,0,1,0,1,1,0,0,0
46,1,0,0,1,0,1,1,0,0,1
64,1,1,1,1,0.941176471,0,1,0,0,0
42,1,1,1,1,0.895833333,1,0,0,0.5,0
54,1,1,1,1,0.285714286,1,1,0,0.333333333,0
33,1,1,1,1,0.225806452,1,1,0.8125,0.791666667,0
46,1,1,1,1,0.983606557,0,0,0.709677419,0.05,0
48,0,0,1,1,0.216216216,1,1,0.979591837,0.918918919,0
37,1,1,1,1,0.586206897,1,1,1,0.590909091,0
34,1,1,0,1,0,0,0,0,0,1
49,1,1,1,1,0.379310345,0,0,0.466666667,0.642857143,0
64,1,1,1,1,0.945454545,1,1,1,1,0
84,1,1,1,1,0,1,1,0,0,0
67,1,1,1,1,0.145038168,1,0,0.222222222,0.890909091,0
35,1,0,1,1,1,1,0,0,0.578947368,1
54,1,1,0,1,0,0,1,1,0.5,1
49,1,1,1,1,0.935135135,1,1,0.068965517,0.7,0
55,1,1,1,1,0,0,1,0,0.333333333,1
48,1,1,1,1,0.746835443,1,1,0,0.52173913,0
64,1,1,1,1,0.999930858,1,1,1,0.722222222,0
38,1,1,0,1,1,1,1,0,0.5,1
262,1,1,0,1,0,0,0,0,0.25,1
44,1,1,1,1,1,1,1,0,0.5,1
53,1,1,0,1,1,0,1,0,0.5,0
61,1,0,1,1,1,1,1,0,0.050632911,0
47,1,1,1,1,1,1,0,0.2,0.571428571,1
57,1,0,1,1,0,1,1,0,0,1
65,1,1,1,1,1,0,0,0.92,0.285714286,0
176,0,1,1,1,0,0,1,0,0,1
90,1,1,0,1,0,1,1,0,0,0
100,1,1,1,1,0.808823529,0,0,0,0.109090909,0
49,1,1,1,1,0.9,0,1,0.875,0.705882353,0
38,1,1,1,1,1,1,0,0,1,1
62,0,1,1,1,0.169230769,1,1,0.828571429,0.646616541,0
57,1,1,0,1,0.988748242,1,0,0.986486486,0.666666667,0
138,1,1,0,1,1,0,0,1,0.75,1
96,1,1,0,1,1,0,1,0,0,0
58,1,1,0,1,1,1,1,0,0.666666667,0
36,1,1,1,1,1,1,1,0,1,0
28,1,0,1,1,0.153846154,1,0,0,0.666666667,1
38,1,1,1,1,0.226027397,1,0,0.952380952,0.384615385,0
47,1,1,0,1,1,1,0,0.642857143,0.705882353,0
34,1,0,1,1,1,0,1,0.888888889,0.266666667,1
62,1,1,1,1,0.179487179,1,1,0.416666667,0.407407407,0
55,1,1,1,1,0.157407407,0,1,1,0.666666667,0
77,1,1,1,1,1,1,0,0,0,0
26,1,1,1,1,0,1,1,0,0,1
80,1,0,1,1,0.285714286,1,1,0.892857143,0.8,0
32,1,0,1,1,1,1,0,1,0.166666667,1
74,1,1,1,1,0.881355932,0,0,0,0.088235294,0
40,1,1,1,1,0.562874251,1,0,1,0.192307692,0
30,1,1,1,1,1,1,0,1,0.666666667,1
59,1,1,1,1,0.227272727,1,1,0.5,0.739130435,0
41,1,0,0,1,1,1,1,0,0.5,1
115,1,1,1,1,0.917431193,0,0,0,0.666666667,0
50,1,0,1,1,1,0,0,0,0.333333333,0
48,1,0,1,1,1,0,0,0,0,1
61,1,1,1,1,1,1,0,1,0.5,1
41,1,1,1,1,1,0,0,1,0.125,0
37,1,1,1,1,0.075117371,1,1,0.857142857,0.835616438,0
34,1,1,0,1,1,1,0,1,0,0
55,1,1,0,1,0,1,1,0,0,0
38,1,0,0,1,0,1,1,0,0,1
41,0,1,1,1,0,1,0,0,0,0
56,1,1,0,1,1,0,0,0.75,0.75,1
63,1,1,1,1,0.893939394,1,0,1,0.75,0
43,1,1,1,1,0,1,1,0,0,0
60,1,1,1,1,0.36,0,1,1,0.285714286,0
37,1,1,0,1,1,0,0,0,0.076923077,1
99,1,1,1,1,1,1,0,1,0.9375,0
77,1,1,1,1,1,1,1,0.857142857,0.368421053,0
72,1,1,1,1,0.070707071,1,1,0.875,0.891304348,0
39,1,1,1,1,0.147540984,1,1,0.947368421,0.852941176,0
127,1,1,1,1,0,1,1,0,1,1
25,1,1,1,1,1,1,1,1,0.8,1
52,1,1,1,1,0.978448276,0,0,0,0.125,0
55,1,0,1,1,0.188284519,1,1,1,1,0
89,1,1,0,1,1,1,0,1,0.5,1
21,1,1,1,1,0.910780669,1,0,0.916666667,0.357142857,0
55,1,1,1,1,0.766666667,1,0,1,0.055555556,0
76,0,0,1,1,0,1,1,0,0,1
61,1,1,0,1,0.924528302,0,0,0,0.333333333,0
39,1,1,1,1,1,1,1,0,0,0
81,1,1,1,1,0.986842105,1,0,1,0.5,0
18,1,1,1,1,0,1,1,1,0,1
98,1,1,1,1,0,1,0,0,1,1
33,0,1,0,1,1,0,1,1,0.461538462,1
44,1,0,1,1,1,0,0,1,0.833333333,1
59,1,1,1,1,1,1,1,0.555555556,0.142857143,0
44,1,1,0,1,1,0,0,1,0.833333333,1
73,1,1,0,1,1,0,0,0,0,1
24,1,1,1,1,0.990990991,1,1,0.464,0.8,0
114,1,1,1,1,0.806853583,1,0,0.866666667,0.64516129,0
49,1,1,0,1,1,0,0,0,0,1
42,1,1,1,1,0.978193146,1,0,0,0.065217391,0
52,1,0,1,1,0,1,1,0,0,0
93,1,1,1,1,1,1,0,1,1,1
37,1,1,1,1,1,1,1,0,0.5,1
125,1,1,1,1,0.619047619,1,1,0.333333333,0.55,0
26,1,1,0,1,1,0,0,0,0,0
64,1,1,1,1,1,0,0,0.466666667,0.615384615,0
110,1,1,0,1,0,1,0,1,0.142857143,1
88,1,1,1,1,0.955357143,0,1,0.461538462,0.742268041,0
52,0,1,0,1,0.936708861,1,0,1,0.722222222,0
46,1,1,1,1,0,0,1,0,0.020408163,0
37,0,1,1,1,1,0,0,1,0.75,0
37,1,1,0,1,1,1,0,0,0.625,1
66,1,0,1,1,1,1,0,0,0.4,1
19,1,1,1,1,0.56,0,1,1,0.111111111,0
61,1,1,1,1,1,0,0,0.755555556,0.421052632,0
53,1,1,1,1,0.457142857,1,1,0.473684211,0.719298246,0
46,0,1,1,1,0.265822785,1,1,1,0.914893617,0
45,1,1,1,1,0.503448276,0,0,0,0.051282051,0
40,1,0,1,1,0,1,1,0,0,1
79,1,1,0,1,1,0,0,0,0.25,1
24,1,1,1,1,1,0,1,0,0,0
47,1,1,1,1,1,0,0,0.666666667,0.125,1
32,0,1,1,1,1,1,1,0,0.444444444,1
57,1,1,0,1,1,1,0,0,0,1
91,1,1,1,1,0.282051282,0,0,1,0.6,0
23,1,1,1,1,1,0,1,1,0.230769231,1
65,1,1,0,1,0,1,1,0,0,0
120,1,1,1,1,1,0,0,0,0,1
100,1,1,1,1,0.84939759,1,1,1,0.678571429,0
196,1,1,0,1,1,0,0,0,0,1
76,1,1,1,1,0.621052632,1,1,0.461538462,0.642857143,0
53,1,1,0,1,0,1,0,1,0.4,1
33,1,0,1,1,1,0,0,1,0.833333333,1
30,1,1,0,1,0,1,0,0,0,1
56,1,1,1,1,1,0,0,0,0.5,0
118,1,1,1,1,1,1,0,0.875,1,1
42,1,1,1,1,1,0,0,0.2,0.095238095,1
47,1,1,1,1,1,0,0,0.8,0.2,1
77,1,1,1,1,0.203703704,0,1,0,0.152173913,0
161,0,0,1,1,1,0,0,0,0,1
49,1,1,1,1,0.935251799,0,0,0.317073171,0.206896552,0
42,1,0,0,1,0,1,1,0,0,1
69,1,1,1,1,1,1,1,0.333333333,0.9375,0
44,1,1,1,1,0.1875,1,1,0.25,0.333333333,0
61,1,1,1,1,1,0,1,0,0,1
203,1,1,0,1,1,1,0,1,0.5,1
66,1,0,1,1,0.447916667,0,0,0,0.071428571,0
62,0,1,0,1,0.141891892,1,0,0.5,0.75,0
48,1,0,0,1,1,1,0,1,0.5,1
51,0,1,0,1,1,1,0,1,1,1
44,1,1,1,1,1,0,0,1,0.833333333,1
125,1,1,1,1,0.709302326,0,0,0.029411765,0.018867925,0
83,1,1,1,1,1,1,1,1,0.444444444,0
46,1,1,1,1,0.937931034,1,1,0,0.0625,0
37,1,1,1,1,1,1,1,1,0.7,0
34,1,1,1,1,0,1,1,0,0.5,0
49,1,1,1,1,1,1,0,1,0.333333333,0
30,1,1,1,1,0.989071038,1,0,0.846153846,0.076923077,0
43,1,1,1,1,1,1,1,0,0.071428571,0
37,1,1,0,1,1,0,0,0,0,1
75,1,1,1,1,0.333333333,1,1,1,0.875,0
42,1,1,1,1,1,0,0,1,0.166666667,0
41,1,1,0,1,1,1,0,1,1,1
73,1,1,1,1,1,0,1,0,0,1
27,1,1,1,1,0,1,1,0,0.5,0
39,1,1,1,1,1,0,0,0,0.2,1
38,1,1,1,1,0.125,1,1,1,0.538461538,0
92,1,0,0,1,0,1,0,1,0.333333333,1
55,1,1,1,1,0.929577465,0,0,0.75,0.25,0
126,1,1,0,1,1,0,0,0,0,1
45,0,0,1,1,1,0,0,1,0.833333333,1
41,1,1,1,1,1,1,0,1,0.166666667,0
179,1,0,1,1,0,1,1,0,0,1
36,0,1,1,1,0.37962963,0,1,0,0.071428571,0
42,1,1,1,1,0.710691824,1,1,0,0.871794872,0
85,1,1,1,1,0.944444444,0,0,0,0.161290323,0
124,1,0,1,1,1,0,1,0,0,1
91,1,1,1,1,0.870967742,0,1,0,0.333333333,0
37,1,0,0,1,1,0,0,1,0.833333333,1
32,1,1,1,1,0,1,1,0,0.923076923,0
35,1,1,1,1,0,1,1,0,0.056910569,0
34,1,1,1,1,0,1,1,0,0.058823529,1
54,0,1,0,1,0,1,0,0.5,0.333333333,1
91,1,1,1,1,0.953608247,0,0,0,0.163934426,0
65,1,1,1,1,0.226277372,1,1,0.5,0.903225806,0
73,1,1,1,1,1,0,0,0.923076923,0.277777778,0
88,1,1,1,1,0.209677419,1,1,0.941176471,0.857142857,0
51,1,1,1,1,0.346153846,1,0,0.571428571,0.92,0
86,1,1,1,1,0.5,0,1,0,0.088235294,0
169,1,0,1,1,1,0,0,0,0,1
59,1,1,1,1,1,0,1,0,0.125,0
46,1,1,1,1,1,1,0,0.333333333,0.4,1
204,1,1,0,1,0,1,0,1,0.5,1
45,1,1,1,1,0,0,1,0.268292683,0,1
38,1,1,1,1,0.966386555,0,1,0.833333333,0.736842105,0
34,1,1,1,1,0,0,0,0,0,1
71,0,1,0,1,1,0,0,0.777777778,0.090909091,1
75,1,1,1,1,0.993406593,1,1,0,0.384615385,0
64,1,1,1,1,1,0,0,0.5,0,1
48,1,1,1,1,1,1,1,0,0,1
65,1,1,1,1,1,0,1,0.75,0.2,0
59,1,1,0,1,0,1,1,0,0,0
165,1,1,0,1,1,1,0,1,0.483870968,1
64,1,1,1,1,0.905797101,1,0,0.642857143,0.608695652,0
70,1,1,0,1,1,1,0,1,1,1
31,1,1,1,1,0,0,1,0,0.107142857,0
99,1,0,1,1,1,1,1,0,0.333333333,0
54,0,0,1,1,1,0,0,1,0.833333333,1
83,1,1,1,1,0.243243243,0,1,0.875,0.743589744,0
76,1,1,1,1,1,0,1,0,0.115384615,0
29,1,1,1,1,0.108108108,1,1,0.75,0.82,0
88,1,1,0,1,1,0,1,1,0,0
100,1,1,1,1,0.330357143,1,1,1,0.843137255,0
239,1,0,1,1,0,1,0,0,1,1
33,1,1,1,1,1,0,0,0.5,0.25,1
43,1,1,1,1,1,1,0,0,0.625,1
137,1,1,0,1,0,0,1,0,0,0
29,1,0,1,1,1,1,0,1,0.428571429,1
24,1,1,1,1,0.96875,1,0,0,0.066666667,0
33,1,1,1,1,0.938679245,1,1,0,0.769230769,0
192,1,0,1,1,1,1,0,1,0.884615385,1
215,1,1,0,1,1,1,1,0.857142857,1,1
39,1,1,1,1,0.2,0,1,0,0,0
44,1,1,1,1,0.5,0,1,0,0.192307692,1
67,1,1,0,1,0.206586826,0,1,1,0,0
29,1,0,1,1,0.71761658,1,0,0.972222222,0.272727273,0
172,1,1,1,1,1,0,0,0,0,1
27,1,1,0,1,0,1,1,0,0,1
82,0,0,1,1,0,1,1,0,0,1
23,1,1,1,1,0.793103448,0,1,0.025641026,0.244444444,0
23,1,1,1,1,1,0,1,0.75,0.071428571,0
66,1,1,1,1,0.203208556,1,0,0,0.047619048,0
69,1,0,1,1,1,0,0,1,0.166666667,1
43,1,0,1,1,0,1,1,0,0.25,0
24,0,1,1,1,0.96875,0,0,0,0.04,0
70,1,1,1,1,1,1,1,0,1,0
56,1,0,0,1,1,0,0,0,0,1
37,1,1,0,1,0,1,0,1,1,0
44,1,1,1,1,0.5625,1,1,0,0.6,0
45,1,0,1,1,0,1,1,0,0,0
55,1,1,1,1,0.823529412,1,1,1,0.304347826,0
38,1,1,1,1,0.611111111,1,1,1,0.96969697,0
144,1,1,1,1,0.592592593,1,1,0,0.066666667,0
37,1,1,1,1,0.093582888,0,1,0,0.153846154,0
36,1,1,0,1,0.964285714,1,1,0.5,0.6,0
110,1,0,1,1,1,0,0,0,0,1
24,1,1,1,1,0.261013216,0,0,0,0.055555556,0
162,1,1,1,1,0,1,0,1,1,1
60,1,1,1,1,0.32885906,1,0,1,0.923076923,0
68,0,1,1,1,0.888888889,1,1,0.166666667,0.166666667,0
80,1,1,1,1,0.082815735,1,1,0.96969697,0.881818182,0
39,1,1,0,1,0,1,0,0.130434783,0.5,1
113,0,1,1,1,0.625,1,1,0,0.166666667,0
31,1,1,1,1,1,0,0,0.666666667,0.2,1
48,1,1,1,1,0.993055556,1,0,0,0.076923077,0
57,1,0,0,1,1,1,0,1,0.5,1
37,1,1,1,1,0.481308411,1,1,0,0.052631579,0
53,1,1,1,1,0.670886076,1,1,1,0.727272727,0
53,1,1,1,1,0.81443299,1,0,0.022727273,0.530612245,0
67,1,0,0,1,0,1,1,0,0,0
50,1,1,1,1,1,0,1,0,0,0
143,1,1,0,1,0,1,1,0,0,0
103,0,1,1,1,0.812865497,1,0,0.666666667,0.75,0
43,1,1,1,1,0.303030303,1,1,0,0.913043478,0
34,1,1,1,1,0.956043956,1,0,0,0.032258065,0
166,0,0,1,1,1,1,0,0,0.444444444,0
74,0,1,1,1,0.391304348,0,1,0,0.066666667,0
74,1,1,0,1,0,1,1,0,0,0
34,1,1,0,1,0.975609756,1,1,0.833333333,0.785714286,0
27,1,1,1,1,0.974217311,0,0,0,0.022727273,0
51,1,1,1,1,1,1,0,0.333333333,0.857142857,1
35,1,0,1,1,0,1,1,0,0,1
41,1,1,1,1,0.909090909,1,0,1,0.928571429,0
33,1,1,1,1,0.636363636,1,1,1,0.333333333,0
74,1,1,1,1,0.988970588,1,0,0.214285714,0.333333333,0
93,1,1,1,1,1,0,0,0.285714286,0.863636364,1
49,1,1,1,1,0.433333333,0,1,0,0.140625,0
49,1,1,0,1,0,1,1,0,0,0
84,1,1,1,1,1,0,1,0,0,1
59,1,1,1,1,0.806451613,1,1,0.764705882,1,0
31,1,1,1,1,1,1,0,0,0.047619048,0
89,0,0,0,1,1,1,0,1,1,1
54,1,1,1,1,0.97979798,1,1,0.945945946,0.208333333,0
67,1,0,0,1,0,1,1,0,1,1
42,1,1,1,1,0,1,1,0,0,0
55,1,1,0,1,0.048632219,1,1,1,0.875,0
22,1,1,0,1,1,0,0,0,0.0625,1
65,1,1,1,1,1,1,1,1,0.833333333,0
62,1,1,0,1,0,1,1,0,0,0
51,1,1,0,1,1,1,1,1,0.2,1
27,0,1,1,1,0.087323944,1,1,1,0.942307692,0
56,0,1,1,1,1,1,0,1,0.5,0
69,1,0,1,1,1,1,0,1,0.733333333,0
46,1,1,0,1,1,1,1,1,0,0
29,1,1,1,1,0.906976744,1,0,0.333333333,1,0
45,1,0,1,1,1,0,0,1,0.833333333,1
37,1,1,0,1,1,0,1,0,0,1
64,0,0,0,1,0,0,0,0,0,1
70,1,1,0,1,1,0,0,0,0,1
41,1,1,1,1,0.934640523,1,0,0,0.152941176,0
25,1,1,1,1,0,1,1,1,0.1,0
101,1,1,0,1,0,1,1,0,0,0
47,0,1,1,1,0,1,1,0,0,0
26,1,1,1,1,0.472222222,0,0,0.6,0.425,0
95,1,0,0,1,1,0,0,0,0,1
95,1,1,1,1,0.310077519,1,1,0.96969697,0.869565217,0
54,1,1,0,1,0,1,1,0,0,0
50,1,1,1,1,1,1,1,1,0.777777778,0
31,1,1,1,1,0.4,0,1,0,0.063829787,0
38,1,1,1,1,0.853333333,1,1,0,0.865384615,0
82,1,1,1,1,1,0,0,0,0,0
34,1,1,0,1,0.960591133,1,1,1,0,0
19,1,1,1,1,0.457142857,1,1,0,0.125,0
45,0,1,1,1,0.925093633,1,0,0.700787402,0.5,0
61,1,1,1,1,0.957142857,1,0,0,0.272727273,0
45,1,1,1,1,0.966666667,1,1,1,1,0
17,1,1,0,1,1,1,1,1,0,1
56,1,1,1,1,0.775,0,0,0,0.217391304,0
35,1,1,0,1,0,1,1,0,0,1
76,0,0,1,1,0,1,1,0,0,1
25,1,1,1,1,0.833667335,1,1,1,0.945945946,0
37,1,1,0,1,0.994219653,1,0,0.272727273,0.5,0
76,1,1,1,1,0.16091954,1,1,0.891304348,0.586206897,0
40,1,1,1,1,0,0,1,0,0,0
35,1,1,1,1,0.960732984,1,1,0.013986014,0.375,0
98,1,1,1,1,0.89261745,1,0,0.76744186,0.333333333,0
37,1,1,1,1,0,1,1,0,0,1
70,0,1,1,1,0.293577982,1,1,0.939393939,0.909090909,0
32,1,1,1,1,1,0,0,0,0.222222222,1
27,1,1,1,1,0.976744186,1,0,0.978723404,0.75,0
110,1,1,1,1,0.743589744,1,1,0.5,0.428571429,0
32,1,1,1,1,0.131578947,1,0,0.928571429,0.917647059,0
70,1,1,1,1,0.988986784,1,0,1,0.764705882,0
73,1,1,1,1,1,1,0,0,0.466666667,0
108,1,0,1,1,0,1,0,1,0.428571429,1
61,1,1,1,1,0,1,0,0.666666667,1,1
37,1,1,1,1,0.404761905,1,1,0,0.75862069,0
46,1,1,0,1,0.075471698,1,1,0,0.454545455,0
56,1,1,1,1,0.564102564,1,1,1,0.936170213,0
48,1,1,1,1,1,0,1,0,0.447368421,0
35,1,1,1,1,1,1,0,0.5,1,0
99,1,1,0,1,0,1,1,0,0,0
44,1,1,0,1,0.813953488,1,0,0.1,0,0
35,1,1,1,1,0.976430976,0,1,1,0.272727273,0
28,1,1,0,1,1,0,0,0.666666667,0.166666667,1
30,1,1,1,1,0,1,1,0,0.2,1
34,1,1,1,1,1,1,0,0.333333333,0.512195122,0
48,1,1,1,1,0.267515924,1,0,0.093023256,0.655172414,0
120,1,1,1,1,1,0,0,0,0,1
60,1,1,1,1,0.982758621,0,1,0,0.125,0
73,1,1,1,1,0.951219512,0,0,1,0.777777778,0
213,0,1,1,1,1,0,0,0,0,1
43,1,1,1,1,0.830188679,1,1,0.066666667,0.756756757,0
58,1,1,1,1,1,1,1,0,0.2,0
41,1,1,1,1,1,1,0,1,1,1
35,1,1,1,1,0,1,1,0,0,0
22,1,1,1,1,1,1,1,0.866666667,0.5,0
46,0,1,1,1,1,1,1,0.909090909,0.631578947,0
26,1,1,0,1,1,0,0,0,0,1
41,0,1,1,1,0.4375,0,1,0,0.516129032,0
109,1,1,1,1,0.909090909,1,1,0,0.06,0
42,1,0,1,1,1,0,0,1,0.833333333,1
55,1,1,0,1,1,0,0,0,0,1
63,1,1,1,1,0,1,1,1,0,0
44,1,1,0,1,1,1,0,0,0.2,1
44,1,1,1,1,0.858823529,1,1,0,0.153846154,0
55,1,1,1,1,0.873134328,1,1,0.095238095,0.549295775,0
103,1,1,1,1,1,1,0,1,0.833333333,1
34,1,0,1,1,0,1,1,0,1,0
47,1,1,0,1,0,1,1,0,0,1
27,1,1,1,1,0.167808219,0,0,0.62745098,0,0
26,1,1,1,1,1,0,0,0,0.5,0
73,1,1,1,1,0,1,1,0,0,1
34,1,1,1,1,1,1,1,0,0,1
36,1,1,1,1,0,1,1,0,0.4,1
87,1,1,1,1,0.755319149,0,0,0,0.069767442,0
98,1,0,1,1,1,1,0,1,0,1
91,1,1,1,1,0.866666667,1,0,0.857142857,0.5,0
42,1,1,1,1,0.461538462,1,1,1,1,0
24,0,1,1,1,1,1,1,0,0,0
38,0,1,1,1,0,0,1,0,0.538461538,0
48,1,1,0,1,1,1,0,0,0.5,1
69,1,1,1,1,0.858356941,1,0,0.361111111,0.107142857,0
43,1,1,0,1,1,1,0,1,0.7,0
58,1,0,1,1,0,0,1,0,0,1
37,1,0,1,1,0,1,1,0,0,1
35,0,1,1,1,0.972527473,0,0,0,0.835164835,0
74,1,1,1,1,1,0,0,0,0,1
26,1,1,0,1,1,0,1,0,0,0
22,1,1,1,1,1,1,1,0.102564103,0.805555556,0
188,1,1,0,1,0,1,0,0,0.5,1
42,0,1,1,1,1,1,1,0,1,0
35,1,1,1,1,0.961538462,1,0,1,0.363636364,0
44,0,1,1,1,0.100775194,1,1,0,0.590909091,0
65,1,1,1,1,1,1,1,0,0,1
90,1,1,0,1,0,1,1,0,0,1
22,1,1,1,1,0.298701299,0,1,0.333333333,0.628571429,0
42,1,1,1,1,0.384615385,1,1,1,0.816666667,0
64,0,1,0,1,1,1,0,1,1,1
57,1,1,1,1,1,1,0,1,0.6,0
467,1,1,1,1,1,1,0,1,0.142857143,1
42,1,1,1,1,0.068965517,1,1,1,0.87755102,0
159,1,0,1,1,0.131578947,1,1,0.5,0.954545455,0
206,1,1,1,1,0,1,1,0,0,0
93,1,1,1,1,1,0,1,1,0,1
84,1,1,1,1,0,1,1,0,0,0
67,1,1,1,1,0.914893617,1,0,0.857142857,0.25,0
54,1,1,1,1,0,1,0,1,0.666666667,1
28,1,1,1,1,0.12244898,1,1,1,0.84,0
45,0,1,0,1,1,0,0,0,0,1
89,1,1,1,1,0.969230769,0,0,0.333333333,0.485714286,0
26,1,1,1,1,1,0,0,1,0.45,0
51,1,0,1,1,1,0,0,1,0.833333333,1
57,1,1,1,1,1,0,1,0.230769231,0.379310345,0
60,1,1,1,1,0.255,0,0,1,0.787234043,0
210,1,1,0,1,1,1,0,1,0.5,1
22,1,1,0,1,0,0,1,0,0,1
63,1,1,1,1,0,1,0,1,0.785714286,0
72,0,0,0,1,1,0,0,0,0.125,1
26,1,0,1,1,0,1,1,0,0,1
84,1,1,0,1,0,0,0,0,0,1
52,0,1,1,1,0.337579618,1,1,0,0.047619048,0
38,1,1,0,1,1,1,0,1,0.5,1
69,1,1,0,1,1,1,0,0.6,0.176470588,1
71,1,1,1,1,0.8,0,0,0.176470588,0.303030303,0
87,1,1,1,1,1,0,1,0,0.031914894,0
145,1,1,1,1,1,1,0,1,0.347826087,1
84,1,0,0,1,1,0,0,1,0.166666667,1
188,1,0,1,1,0.985074627,0,0,0.666666667,0,0
114,1,1,1,1,1,0,0,0,0,1
62,1,1,0,1,0,1,1,0,0,1
152,0,1,0,1,1,0,0,0,0,1
79,1,1,1,1,0,1,1,0,0,1
63,1,1,1,1,1,0,0,0,0,1
26,1,1,1,1,0,1,1,0,0,1
100,1,0,1,1,1,0,0,0,0,1
50,1,1,0,1,1,1,0,1,1,1
39,0,1,1,1,0,1,0,0,0,0
19,1,1,1,1,0.869565217,1,1,0,0.342857143,0
43,1,0,1,1,1,0,0,1,0.833333333,1
80,1,1,0,1,1,0,0,0,0,1
38,1,1,1,1,0.969072165,1,0,0.923076923,0.292682927,0
56,1,1,1,1,1,0,1,0,0,0
30,1,1,1,1,1,1,0,1,0.904761905,1
42,1,1,1,1,0,1,1,0,0,0
38,0,1,1,1,0.783536585,0,1,0.333333333,0.25,0
68,1,1,0,1,0,1,1,0,0,0
40,1,1,1,1,0.875,0,0,0,0.04,0
70,1,1,1,1,0.888888889,0,1,0,0.333333333,0
69,1,1,1,1,0.731481481,1,1,0.413793103,0.898989899,0
81,1,1,1,1,0.134146341,1,1,0.464285714,0.721518987,0
